timestamp,sku,warehouse,region,on_hand_units,stockout_flag,unit_cost
2026-01-10T10:00:00+00:00,SKU-1001,SG,APAC,409,False,102.51130497577583
2026-01-10T10:00:00+00:00,SKU-4471,DE,EMEA,453,False,51.59543282397067
2026-01-10T10:00:00+00:00,SKU-4471,US-East,AMER,338,False,49.872916657574756
2026-01-10T10:00:00+00:00,SKU-4471,SG,APAC,376,False,81.0230621843745
2026-01-10T10:00:00+00:00,SKU-4472,DE,EMEA,444,False,44.30899047123053
2026-01-10T10:00:00+00:00,SKU-4472,US-East,AMER,390,False,42.61049623694558
2026-01-10T10:00:00+00:00,SKU-4472,SG,APAC,355,False,68.16989661818086
2026-01-10T10:00:00+00:00,SKU-2001,DE,EMEA,352,False,24.782388516185826
2026-01-10T10:00:00+00:00,SKU-2001,US-East,AMER,410,False,23.286427855506403
2026-01-10T10:00:00+00:00,SKU-2001,SG,APAC,456,False,38.69693872652346
2026-01-10T10:00:00+00:00,SKU-3001,DE,EMEA,426,False,16.678522218318154
2026-01-10T10:00:00+00:00,SKU-3001,US-East,AMER,473,False,15.635282754361594
2026-01-10T10:00:00+00:00,SKU-3001,SG,APAC,346,False,25.427975343627107
2026-01-10T11:00:00+00:00,SKU-1001,DE,EMEA,347,False,66.65922039783237
2026-01-10T11:00:00+00:00,SKU-1001,US-East,AMER,365,False,63.02163762301315
2026-01-10T11:00:00+00:00,SKU-1001,SG,APAC,361,False,102.55446286483168
2026-01-10T11:00:00+00:00,SKU-4471,DE,EMEA,337,False,52.43320034734223
2026-01-10T11:00:00+00:00,SKU-4471,US-East,AMER,397,False,49.34224448696108
2026-01-10T11:00:00+00:00,SKU-4471,SG,APAC,441,False,80.90493744613264
2026-01-10T11:00:00+00:00,SKU-4472,DE,EMEA,385,False,44.311589811145666
2026-01-10T11:00:00+00:00,SKU-4472,US-East,AMER,425,False,41.76422298972598
2026-01-10T11:00:00+00:00,SKU-4472,SG,APAC,493,False,68.93153168106188
2026-01-10T11:00:00+00:00,SKU-2001,DE,EMEA,436,False,24.833199325821877
2026-01-10T11:00:00+00:00,SKU-2001,US-East,AMER,372,False,23.84087603793244
2026-01-10T11:00:00+00:00,SKU-2001,SG,APAC,376,False,38.61617513483612
2026-01-10T11:00:00+00:00,SKU-3001,DE,EMEA,407,False,16.507535077767344
2026-01-10T11:00:00+00:00,SKU-3001,US-East,AMER,358,False,15.865092340155206
2026-01-10T11:00:00+00:00,SKU-3001,SG,APAC,478,False,25.59330351623035
2026-01-10T12:00:00+00:00,SKU-1001,DE,EMEA,374,False,65.89460784908522
2026-01-10T12:00:00+00:00,SKU-1001,US-East,AMER,420,False,62.79177893049443
2026-01-10T12:00:00+00:00,SKU-1001,SG,APAC,471,False,102.3930461831718
2026-01-10T12:00:00+00:00,SKU-4471,DE,EMEA,397,False,52.87276243045189
2026-01-10T12:00:00+00:00,SKU-4471,US-East,AMER,326,False,49.17365456925331
2026-01-10T12:00:00+00:00,SKU-4471,SG,APAC,353,False,80.9189860497639
2026-01-10T12:00:00+00:00,SKU-4472,DE,EMEA,362,False,43.94550648085199
2026-01-10T12:00:00+00:00,SKU-4472,US-East,AMER,363,False,42.66212724009158
2026-01-10T12:00:00+00:00,SKU-4472,SG,APAC,395,False,67.73641916224994
2026-01-10T12:00:00+00:00,SKU-2001,DE,EMEA,392,False,24.994118039909846
2026-01-10T12:00:00+00:00,SKU-2001,US-East,AMER,441,False,23.30826510252875
2026-01-10T12:00:00+00:00,SKU-2001,SG,APAC,421,False,38.01134890577682
2026-01-10T12:00:00+00:00,SKU-3001,DE,EMEA,419,False,16.843481509456588
2026-01-10T12:00:00+00:00,SKU-3001,US-East,AMER,399,False,15.854386119765048
2026-01-10T12:00:00+00:00,SKU-3001,SG,APAC,422,False,25.610114050006484
2026-01-10T13:00:00+00:00,SKU-1001,DE,EMEA,376,False,65.62625589934585
2026-01-10T13:00:00+00:00,SKU-1001,US-East,AMER,415,False,62.61322363963687
2026-01-10T13:00:00+00:00,SKU-1001,SG,APAC,400,False,102.80456084319567
2026-01-10T13:00:00+00:00,SKU-4471,DE,EMEA,295,False,53.0929821155443
2026-01-10T13:00:00+00:00,SKU-4471,US-East,AMER,347,False,49.38200580641546
2026-01-10T13:00:00+00:00,SKU-4471,SG,APAC,364,False,81.07842323761892
2026-01-10T13:00:00+00:00,SKU-4472,DE,EMEA,406,False,44.39339420519906
2026-01-10T13:00:00+00:00,SKU-4472,US-East,AMER,381,False,41.15323625305464
2026-01-10T13:00:00+00:00,SKU-4472,SG,APAC,398,False,68.62554601426756
2026-01-10T13:00:00+00:00,SKU-2001,DE,EMEA,333,False,24.834194770667672
2026-01-10T13:00:00+00:00,SKU-2001,US-East,AMER,444,False,24.202888451504005
2026-01-10T13:00:00+00:00,SKU-2001,SG,APAC,398,False,38.235199058953945
2026-01-10T13:00:00+00:00,SKU-3001,DE,EMEA,386,False,16.460389682302154
2026-01-10T13:00:00+00:00,SKU-3001,US-East,AMER,449,False,15.71431033242395
2026-01-10T13:00:00+00:00,SKU-3001,SG,APAC,403,False,25.36991836492922
2026-01-10T14:00:00+00:00,SKU-1001,DE,EMEA,409,False,66.11793340103668
2026-01-10T14:00:00+00:00,SKU-1001,US-East,AMER,426,False,62.786556587870436
2026-01-10T14:00:00+00:00,SKU-1001,SG,APAC,462,False,100.96652766493604
2026-01-10T14:00:00+00:00,SKU-4471,DE,EMEA,512,False,52.84108607630602
2026-01-10T14:00:00+00:00,SKU-4471,US-East,AMER,424,False,49.82768713664389
2026-01-10T14:00:00+00:00,SKU-4471,SG,APAC,387,False,79.97217179167438
2026-01-10T14:00:00+00:00,SKU-4472,DE,EMEA,433,False,43.944672870310484
2026-01-10T14:00:00+00:00,SKU-4472,US-East,AMER,464,False,42.34759559093525
2026-01-10T14:00:00+00:00,SKU-4472,SG,APAC,379,False,67.08067981840114
2026-01-10T14:00:00+00:00,SKU-2001,DE,EMEA,439,False,24.57993459708049
2026-01-10T14:00:00+00:00,SKU-2001,US-East,AMER,422,False,23.44665537199655
2026-01-10T14:00:00+00:00,SKU-2001,SG,APAC,475,False,39.01491632267122
2026-01-10T14:00:00+00:00,SKU-3001,DE,EMEA,447,False,16.355807181320376
2026-01-10T14:00:00+00:00,SKU-3001,US-East,AMER,463,False,15.64443371626923
2026-01-10T14:00:00+00:00,SKU-3001,SG,APAC,393,False,25.736592159119514
2026-01-10T15:00:00+00:00,SKU-1001,DE,EMEA,391,False,64.7800182844642
2026-01-10T15:00:00+00:00,SKU-1001,US-East,AMER,397,False,63.03548843177043
2026-01-10T15:00:00+00:00,SKU-1001,SG,APAC,370,False,100.84281406543019
2026-01-10T15:00:00+00:00,SKU-4471,DE,EMEA,380,False,51.72015860938572
2026-01-10T15:00:00+00:00,SKU-4471,US-East,AMER,434,False,49.546413409233296
2026-01-10T15:00:00+00:00,SKU-4471,SG,APAC,367,False,79.82658000603982
2026-01-10T15:00:00+00:00,SKU-4472,DE,EMEA,462,False,45.07365351940728
2026-01-10T15:00:00+00:00,SKU-4472,US-East,AMER,449,False,42.81699058554468
2026-01-10T15:00:00+00:00,SKU-4472,SG,APAC,361,False,67.61983016253397
2026-01-10T15:00:00+00:00,SKU-2001,DE,EMEA,434,False,24.66809601007454
2026-01-10T15:00:00+00:00,SKU-2001,US-East,AMER,373,False,23.105186823959972
2026-01-10T15:00:00+00:00,SKU-2001,SG,APAC,402,False,38.87627864015217
2026-01-10T15:00:00+00:00,SKU-3001,DE,EMEA,273,False,16.517188803916145
2026-01-10T15:00:00+00:00,SKU-3001,US-East,AMER,409,False,15.813830612191603
2026-01-10T15:00:00+00:00,SKU-3001,SG,APAC,455,False,25.330938675699226
2026-01-10T16:00:00+00:00,SKU-1001,DE,EMEA,490,False,65.88715924426843
2026-01-10T16:00:00+00:00,SKU-1001,US-East,AMER,425,False,63.708804681978336
2026-01-10T16:00:00+00:00,SKU-1001,SG,APAC,448,False,102.38823889758001
2026-01-10T16:00:00+00:00,SKU-4471,DE,EMEA,436,False,51.9944769534797
2026-01-10T16:00:00+00:00,SKU-4471,US-East,AMER,384,False,49.843908619250335
2026-01-10T16:00:00+00:00,SKU-4471,SG,APAC,347,False,80.49964590605994
2026-01-10T16:00:00+00:00,SKU-4472,DE,EMEA,419,False,44.439364501814744
2026-01-10T16:00:00+00:00,SKU-4472,US-East,AMER,493,False,41.02013175257912
2026-01-10T16:00:00+00:00,SKU-4472,SG,APAC,412,False,67.78945831798995
2026-01-10T16:00:00+00:00,SKU-2001,DE,EMEA,340,False,25.051803042548016
2026-01-10T16:00:00+00:00,SKU-2001,US-East,AMER,380,False,23.78666424343054
2026-01-10T16:00:00+00:00,SKU-2001,SG,APAC,371,False,38.15478501308534
2026-01-10T16:00:00+00:00,SKU-3001,DE,EMEA,369,False,16.646092658162615
2026-01-10T16:00:00+00:00,SKU-3001,US-East,AMER,410,False,15.552356188397022
2026-01-10T16:00:00+00:00,SKU-3001,SG,APAC,395,False,25.191916168799874
2026-01-10T17:00:00+00:00,SKU-1001,DE,EMEA,399,False,65.65352994656277
2026-01-10T17:00:00+00:00,SKU-1001,US-East,AMER,452,False,62.43691670003017
2026-01-10T17:00:00+00:00,SKU-1001,SG,APAC,451,False,101.02722593154705
2026-01-10T17:00:00+00:00,SKU-4471,DE,EMEA,365,False,52.182341544735024
2026-01-10T17:00:00+00:00,SKU-4471,US-East,AMER,427,False,50.14632481486617
2026-01-10T17:00:00+00:00,SKU-4471,SG,APAC,372,False,81.84108670088924
2026-01-10T17:00:00+00:00,SKU-4472,DE,EMEA,403,False,44.81630248482252
2026-01-10T17:00:00+00:00,SKU-4472,US-East,AMER,462,False,42.044005907842475
2026-01-10T17:00:00+00:00,SKU-4472,SG,APAC,441,False,68.12950896270843
2026-01-10T17:00:00+00:00,SKU-2001,DE,EMEA,341,False,24.827694252048456
2026-01-10T17:00:00+00:00,SKU-2001,US-East,AMER,351,False,23.447888696904723
2026-01-10T17:00:00+00:00,SKU-2001,SG,APAC,349,False,38.6640431009183
2026-01-10T17:00:00+00:00,SKU-3001,DE,EMEA,372,False,16.383498525342898
2026-01-10T17:00:00+00:00,SKU-3001,US-East,AMER,328,False,15.467486794004108
2026-01-10T17:00:00+00:00,SKU-3001,SG,APAC,411,False,25.65860640958081
2026-01-10T18:00:00+00:00,SKU-1001,DE,EMEA,406,False,66.15366700953852
2026-01-10T18:00:00+00:00,SKU-1001,US-East,AMER,435,False,62.74912563950692
2026-01-10T18:00:00+00:00,SKU-1001,SG,APAC,358,False,102.6563930153614
2026-01-10T18:00:00+00:00,SKU-4471,DE,EMEA,390,False,53.07272527063604
2026-01-10T18:00:00+00:00,SKU-4471,US-East,AMER,324,False,49.532447394489616
2026-01-10T18:00:00+00:00,SKU-4471,SG,APAC,390,False,82.74787760518953
2026-01-10T18:00:00+00:00,SKU-4472,DE,EMEA,383,False,43.18686246096742
2026-01-10T18:00:00+00:00,SKU-4472,US-East,AMER,403,False,41.17352741913425
2026-01-10T18:00:00+00:00,SKU-4472,SG,APAC,445,False,68.51504959219425
2026-01-10T18:00:00+00:00,SKU-2001,DE,EMEA,398,False,24.755591586640232
2026-01-10T18:00:00+00:00,SKU-2001,US-East,AMER,393,False,23.53525008194906
2026-01-10T18:00:00+00:00,SKU-2001,SG,APAC,347,False,37.772786965048496
2026-01-10T18:00:00+00:00,SKU-3001,DE,EMEA,400,False,16.610018916733143
2026-01-10T18:00:00+00:00,SKU-3001,US-East,AMER,486,False,15.76504542058083
2026-01-10T18:00:00+00:00,SKU-3001,SG,APAC,394,False,25.54502728042124
2026-01-10T19:00:00+00:00,SKU-1001,DE,EMEA,428,False,66.45780840603523
2026-01-10T19:00:00+00:00,SKU-1001,US-East,AMER,408,False,63.662311748474536
2026-01-10T19:00:00+00:00,SKU-1001,SG,APAC,411,False,100.88309172318411
2026-01-10T19:00:00+00:00,SKU-4471,DE,EMEA,388,False,51.973284090566324
2026-01-10T19:00:00+00:00,SKU-4471,US-East,AMER,382,False,50.80743423130617
2026-01-10T19:00:00+00:00,SKU-4471,SG,APAC,336,False,80.00910387793483
2026-01-10T19:00:00+00:00,SKU-4472,DE,EMEA,432,False,43.60666044934767
2026-01-10T19:00:00+00:00,SKU-4472,US-East,AMER,433,False,42.33328791798531
2026-01-10T19:00:00+00:00,SKU-4472,SG,APAC,359,False,68.274009904563
2026-01-10T19:00:00+00:00,SKU-2001,DE,EMEA,404,False,24.301271627882038
2026-01-10T19:00:00+00:00,SKU-2001,US-East,AMER,398,False,23.726743861817027
2026-01-10T19:00:00+00:00,SKU-2001,SG,APAC,354,False,38.946824339454885
2026-01-10T19:00:00+00:00,SKU-3001,DE,EMEA,361,False,16.778040415975553
2026-01-10T19:00:00+00:00,SKU-3001,US-East,AMER,375,False,15.621528999716457
2026-01-10T19:00:00+00:00,SKU-3001,SG,APAC,371,False,25.90708249481606
2026-01-10T20:00:00+00:00,SKU-1001,DE,EMEA,415,False,65.8310147293879
2026-01-10T20:00:00+00:00,SKU-1001,US-East,AMER,420,False,62.0766878233452
2026-01-10T20:00:00+00:00,SKU-1001,SG,APAC,388,False,103.63866434555965
2026-01-10T20:00:00+00:00,SKU-4471,DE,EMEA,425,False,52.09892763100797
2026-01-10T20:00:00+00:00,SKU-4471,US-East,AMER,388,False,49.98598861336093
2026-01-10T20:00:00+00:00,SKU-4471,SG,APAC,383,False,80.45814359331233
2026-01-10T20:00:00+00:00,SKU-4472,DE,EMEA,397,False,44.493903439213234
2026-01-10T20:00:00+00:00,SKU-4472,US-East,AMER,395,False,41.55349622907123
2026-01-10T20:00:00+00:00,SKU-4472,SG,APAC,396,False,69.29447034057523
2026-01-10T20:00:00+00:00,SKU-2001,DE,EMEA,485,False,24.71400952227197
2026-01-10T20:00:00+00:00,SKU-2001,US-East,AMER,435,False,23.414931998186837
2026-01-10T20:00:00+00:00,SKU-2001,SG,APAC,467,False,38.146703793183825
2026-01-10T20:00:00+00:00,SKU-3001,DE,EMEA,409,False,16.376161242592893
2026-01-10T20:00:00+00:00,SKU-3001,US-East,AMER,365,False,15.944231341861904
2026-01-10T20:00:00+00:00,SKU-3001,SG,APAC,429,False,25.995334318966954
2026-01-10T21:00:00+00:00,SKU-1001,DE,EMEA,389,False,66.04906006395909
2026-01-10T21:00:00+00:00,SKU-1001,US-East,AMER,400,False,63.29565022790898
2026-01-10T21:00:00+00:00,SKU-1001,SG,APAC,430,False,102.84704831272967
2026-01-10T21:00:00+00:00,SKU-4471,DE,EMEA,436,False,52.732659017876124
2026-01-10T21:00:00+00:00,SKU-4471,US-East,AMER,465,False,50.154361552875635
2026-01-10T21:00:00+00:00,SKU-4471,SG,APAC,336,False,80.32929484461243
2026-01-10T21:00:00+00:00,SKU-4472,DE,EMEA,432,False,44.086496620630385
2026-01-10T21:00:00+00:00,SKU-4472,US-East,AMER,404,False,41.895674027708715
2026-01-10T21:00:00+00:00,SKU-4472,SG,APAC,397,False,67.46308996803627
2026-01-10T21:00:00+00:00,SKU-2001,DE,EMEA,432,False,24.127977081353333
2026-01-10T21:00:00+00:00,SKU-2001,US-East,AMER,415,False,23.379258671866776
2026-01-10T21:00:00+00:00,SKU-2001,SG,APAC,367,False,37.93976856740187
2026-01-10T21:00:00+00:00,SKU-3001,DE,EMEA,415,False,16.669134639522685
2026-01-10T21:00:00+00:00,SKU-3001,US-East,AMER,422,False,15.615032095628177
2026-01-10T21:00:00+00:00,SKU-3001,SG,APAC,376,False,25.290796175363187
2026-01-10T22:00:00+00:00,SKU-1001,DE,EMEA,398,False,65.38577912641686
2026-01-10T22:00:00+00:00,SKU-1001,US-East,AMER,393,False,62.337046143265056
2026-01-10T22:00:00+00:00,SKU-1001,SG,APAC,356,False,102.58949899479911
2026-01-10T22:00:00+00:00,SKU-4471,DE,EMEA,423,False,52.86789998319745
2026-01-10T22:00:00+00:00,SKU-4471,US-East,AMER,349,False,49.35781507119194
2026-01-10T22:00:00+00:00,SKU-4471,SG,APAC,374,False,80.4378998566126
2026-01-10T22:00:00+00:00,SKU-4472,DE,EMEA,302,False,43.659474687207315
2026-01-10T22:00:00+00:00,SKU-4472,US-East,AMER,396,False,41.92219177409061
2026-01-10T22:00:00+00:00,SKU-4472,SG,APAC,463,False,67.09964159430093
2026-01-10T22:00:00+00:00,SKU-2001,DE,EMEA,375,False,24.645179212962425
2026-01-10T22:00:00+00:00,SKU-2001,US-East,AMER,406,False,23.290694489570804
2026-01-10T22:00:00+00:00,SKU-2001,SG,APAC,389,False,37.78325557704279
2026-01-10T22:00:00+00:00,SKU-3001,DE,EMEA,354,False,16.59093802026122
2026-01-10T22:00:00+00:00,SKU-3001,US-East,AMER,386,False,15.52752549022885
2026-01-10T22:00:00+00:00,SKU-3001,SG,APAC,367,False,25.639136799604678
2026-01-10T23:00:00+00:00,SKU-1001,DE,EMEA,333,False,68.12467069363456
2026-01-10T23:00:00+00:00,SKU-1001,US-East,AMER,401,False,62.286073079717504
2026-01-10T23:00:00+00:00,SKU-1001,SG,APAC,344,False,103.85200316192771
2026-01-10T23:00:00+00:00,SKU-4471,DE,EMEA,408,False,51.694746495578826
2026-01-10T23:00:00+00:00,SKU-4471,US-East,AMER,368,False,49.09278672263457
2026-01-10T23:00:00+00:00,SKU-4471,SG,APAC,365,False,80.01638467088854
2026-01-10T23:00:00+00:00,SKU-4472,DE,EMEA,440,False,44.478124736415715
2026-01-10T23:00:00+00:00,SKU-4472,US-East,AMER,420,False,41.05176160723425
2026-01-10T23:00:00+00:00,SKU-4472,SG,APAC,367,False,69.03247000840635
2026-01-10T23:00:00+00:00,SKU-2001,DE,EMEA,370,False,25.014149334237384
2026-01-10T23:00:00+00:00,SKU-2001,US-East,AMER,405,False,23.277595704754685
2026-01-10T23:00:00+00:00,SKU-2001,SG,APAC,433,False,38.49193048867261
2026-01-10T23:00:00+00:00,SKU-3001,DE,EMEA,419,False,16.64794403418189
2026-01-10T23:00:00+00:00,SKU-3001,US-East,AMER,443,False,15.488273438703505
2026-01-10T23:00:00+00:00,SKU-3001,SG,APAC,385,False,25.37138668040882
2026-01-11T00:00:00+00:00,SKU-1001,DE,EMEA,319,False,65.94546940121971
2026-01-11T00:00:00+00:00,SKU-1001,US-East,AMER,450,False,62.43472728258181
2026-01-11T00:00:00+00:00,SKU-1001,SG,APAC,475,False,102.59603678901749
2026-01-11T00:00:00+00:00,SKU-4471,DE,EMEA,424,False,52.4916883911234
2026-01-11T00:00:00+00:00,SKU-4471,US-East,AMER,380,False,50.19030748791302
2026-01-11T00:00:00+00:00,SKU-4471,SG,APAC,415,False,79.86230171114325
2026-01-11T00:00:00+00:00,SKU-4472,DE,EMEA,396,False,44.167602353942485
2026-01-11T00:00:00+00:00,SKU-4472,US-East,AMER,417,False,42.234287692103116
2026-01-11T00:00:00+00:00,SKU-4472,SG,APAC,383,False,68.99545509618937
2026-01-11T00:00:00+00:00,SKU-2001,DE,EMEA,417,False,25.064643776398746
2026-01-11T00:00:00+00:00,SKU-2001,US-East,AMER,366,False,23.4658879887056
2026-01-11T00:00:00+00:00,SKU-2001,SG,APAC,310,False,38.54203393136854
2026-01-11T00:00:00+00:00,SKU-3001,DE,EMEA,439,False,16.17551047469467
2026-01-11T00:00:00+00:00,SKU-3001,US-East,AMER,413,False,15.77629332025644
2026-01-11T00:00:00+00:00,SKU-3001,SG,APAC,416,False,25.635816476225123
2026-01-11T01:00:00+00:00,SKU-1001,DE,EMEA,372,False,65.46869761551669
2026-01-11T01:00:00+00:00,SKU-1001,US-East,AMER,375,False,63.13817646000959
2026-01-11T01:00:00+00:00,SKU-1001,SG,APAC,430,False,102.40149884858464
2026-01-11T01:00:00+00:00,SKU-4471,DE,EMEA,445,False,52.81926273261833
2026-01-11T01:00:00+00:00,SKU-4471,US-East,AMER,417,False,49.99509278866505
2026-01-11T01:00:00+00:00,SKU-4471,SG,APAC,323,False,81.61395179839849
2026-01-11T01:00:00+00:00,SKU-4472,DE,EMEA,426,False,44.24354935106143
2026-01-11T01:00:00+00:00,SKU-4472,US-East,AMER,436,False,41.687155397198445
2026-01-11T01:00:00+00:00,SKU-4472,SG,APAC,455,False,68.93548861725914
2026-01-11T01:00:00+00:00,SKU-2001,DE,EMEA,391,False,25.041567737672636
2026-01-11T01:00:00+00:00,SKU-2001,US-East,AMER,404,False,23.35917367558905
2026-01-11T01:00:00+00:00,SKU-2001,SG,APAC,405,False,38.38452434038714
2026-01-11T01:00:00+00:00,SKU-3001,DE,EMEA,299,False,16.402502159828707
2026-01-11T01:00:00+00:00,SKU-3001,US-East,AMER,342,False,15.849998691007105
2026-01-11T01:00:00+00:00,SKU-3001,SG,APAC,375,False,25.658139176294785
2026-01-11T02:00:00+00:00,SKU-1001,DE,EMEA,468,False,65.78576682793083
2026-01-11T02:00:00+00:00,SKU-1001,US-East,AMER,419,False,62.63102981708877
2026-01-11T02:00:00+00:00,SKU-1001,SG,APAC,365,False,102.00163701173445
2026-01-11T02:00:00+00:00,SKU-4471,DE,EMEA,409,False,52.675837491558454
2026-01-11T02:00:00+00:00,SKU-4471,US-East,AMER,397,False,49.78746080712467
2026-01-11T02:00:00+00:00,SKU-4471,SG,APAC,358,False,80.10893902800436
2026-01-11T02:00:00+00:00,SKU-4472,DE,EMEA,471,False,43.95634689267354
2026-01-11T02:00:00+00:00,SKU-4472,US-East,AMER,410,False,41.45873766986517
2026-01-11T02:00:00+00:00,SKU-4472,SG,APAC,325,False,67.51975066044994
2026-01-11T02:00:00+00:00,SKU-2001,DE,EMEA,432,False,24.55503971907396
2026-01-11T02:00:00+00:00,SKU-2001,US-East,AMER,425,False,23.45718772212511
2026-01-11T02:00:00+00:00,SKU-2001,SG,APAC,416,False,37.93968285062926
2026-01-11T02:00:00+00:00,SKU-3001,DE,EMEA,408,False,16.394843337547595
2026-01-11T02:00:00+00:00,SKU-3001,US-East,AMER,426,False,15.46680001672283
2026-01-11T02:00:00+00:00,SKU-3001,SG,APAC,426,False,25.62180959001115
2026-01-11T03:00:00+00:00,SKU-1001,DE,EMEA,321,False,66.53518916530199
2026-01-11T03:00:00+00:00,SKU-1001,US-East,AMER,379,False,62.8080735696699
2026-01-11T03:00:00+00:00,SKU-1001,SG,APAC,348,False,101.28828039513014
2026-01-11T03:00:00+00:00,SKU-4471,DE,EMEA,474,False,51.94860010155617
2026-01-11T03:00:00+00:00,SKU-4471,US-East,AMER,415,False,50.50021527903526
2026-01-11T03:00:00+00:00,SKU-4471,SG,APAC,369,False,79.9160588018341
2026-01-11T03:00:00+00:00,SKU-4472,DE,EMEA,448,False,43.78419921436346
2026-01-11T03:00:00+00:00,SKU-4472,US-East,AMER,439,False,41.139484242406546
2026-01-11T03:00:00+00:00,SKU-4472,SG,APAC,349,False,68.92935835109013
2026-01-11T03:00:00+00:00,SKU-2001,DE,EMEA,380,False,25.225922048001905
2026-01-11T03:00:00+00:00,SKU-2001,US-East,AMER,367,False,23.550461701964323
2026-01-11T03:00:00+00:00,SKU-2001,SG,APAC,354,False,38.128676523126096
2026-01-11T03:00:00+00:00,SKU-3001,DE,EMEA,383,False,16.43270623490948
2026-01-11T03:00:00+00:00,SKU-3001,US-East,AMER,350,False,15.801595833509632
2026-01-11T03:00:00+00:00,SKU-3001,SG,APAC,415,False,25.656481291532668
2026-01-11T04:00:00+00:00,SKU-1001,DE,EMEA,432,False,66.438602465791
2026-01-11T04:00:00+00:00,SKU-1001,US-East,AMER,454,False,62.47441793889555
2026-01-11T04:00:00+00:00,SKU-1001,SG,APAC,439,False,101.21801835894478
2026-01-11T04:00:00+00:00,SKU-4471,DE,EMEA,431,False,52.28416535154702
2026-01-11T04:00:00+00:00,SKU-4471,US-East,AMER,391,False,49.761956907099645
2026-01-11T04:00:00+00:00,SKU-4471,SG,APAC,431,False,81.93247648276085
2026-01-11T04:00:00+00:00,SKU-4472,DE,EMEA,276,False,43.737312356563784
2026-01-11T04:00:00+00:00,SKU-4472,US-East,AMER,394,False,41.275521165122015
2026-01-11T04:00:00+00:00,SKU-4472,SG,APAC,395,False,70.20918749878398
2026-01-11T04:00:00+00:00,SKU-2001,DE,EMEA,427,False,24.603415759444964
2026-01-11T04:00:00+00:00,SKU-2001,US-East,AMER,397,False,23.548087040003807
2026-01-11T04:00:00+00:00,SKU-2001,SG,APAC,422,False,38.092084067663
2026-01-11T04:00:00+00:00,SKU-3001,DE,EMEA,430,False,16.282733490582494
2026-01-11T04:00:00+00:00,SKU-3001,US-East,AMER,511,False,15.912171613876112
2026-01-11T04:00:00+00:00,SKU-3001,SG,APAC,417,False,25.80927087752813
2026-01-11T05:00:00+00:00,SKU-1001,DE,EMEA,410,False,66.2072821996145
2026-01-11T05:00:00+00:00,SKU-1001,US-East,AMER,376,False,62.65779463254861
2026-01-11T05:00:00+00:00,SKU-1001,SG,APAC,356,False,101.97035857552304
2026-01-11T05:00:00+00:00,SKU-4471,DE,EMEA,459,False,51.636121810899034
2026-01-11T05:00:00+00:00,SKU-4471,US-East,AMER,497,False,49.281087732197726
2026-01-11T05:00:00+00:00,SKU-4471,SG,APAC,415,False,80.30066898671589
2026-01-11T05:00:00+00:00,SKU-4472,DE,EMEA,391,False,44.219892436191685
2026-01-11T05:00:00+00:00,SKU-4472,US-East,AMER,342,False,41.61659370464554
2026-01-11T05:00:00+00:00,SKU-4472,SG,APAC,363,False,67.90142930500907
2026-01-11T05:00:00+00:00,SKU-2001,DE,EMEA,390,False,24.5928759407189
2026-01-11T05:00:00+00:00,SKU-2001,US-East,AMER,357,False,23.306288309494803
2026-01-11T05:00:00+00:00,SKU-2001,SG,APAC,309,False,38.75000243605319
2026-01-11T05:00:00+00:00,SKU-3001,DE,EMEA,405,False,16.761393415645102
2026-01-11T05:00:00+00:00,SKU-3001,US-East,AMER,443,False,15.556612793353354
2026-01-11T05:00:00+00:00,SKU-3001,SG,APAC,289,False,25.842650731359278
2026-01-11T06:00:00+00:00,SKU-1001,DE,EMEA,427,False,66.04288329933497
2026-01-11T06:00:00+00:00,SKU-1001,US-East,AMER,346,False,63.06873033992868
2026-01-11T06:00:00+00:00,SKU-1001,SG,APAC,381,False,101.52628313970959
2026-01-11T06:00:00+00:00,SKU-4471,DE,EMEA,335,False,52.14542319427274
2026-01-11T06:00:00+00:00,SKU-4471,US-East,AMER,423,False,50.23809593337041
2026-01-11T06:00:00+00:00,SKU-4471,SG,APAC,359,False,81.42414483089519
2026-01-11T06:00:00+00:00,SKU-4472,DE,EMEA,381,False,43.551492948359105
2026-01-11T06:00:00+00:00,SKU-4472,US-East,AMER,413,False,42.29325214256687
2026-01-11T06:00:00+00:00,SKU-4472,SG,APAC,333,False,69.47685218634646
2026-01-11T06:00:00+00:00,SKU-2001,DE,EMEA,369,False,24.6063512922508
2026-01-11T06:00:00+00:00,SKU-2001,US-East,AMER,433,False,24.109944798484513
2026-01-11T06:00:00+00:00,SKU-2001,SG,APAC,420,False,38.605116664458336
2026-01-11T06:00:00+00:00,SKU-3001,DE,EMEA,389,False,16.40925953984393
2026-01-11T06:00:00+00:00,SKU-3001,US-East,AMER,469,False,15.921920119427476
2026-01-11T06:00:00+00:00,SKU-3001,SG,APAC,395,False,25.48287388527756
2026-01-11T07:00:00+00:00,SKU-1001,DE,EMEA,373,False,65.64069829570283
2026-01-11T07:00:00+00:00,SKU-1001,US-East,AMER,428,False,62.32653621050273
2026-01-11T07:00:00+00:00,SKU-1001,SG,APAC,392,False,101.43199330921037
2026-01-11T07:00:00+00:00,SKU-4471,DE,EMEA,443,False,52.51221374373602
2026-01-11T07:00:00+00:00,SKU-4471,US-East,AMER,462,False,49.32187919197692
2026-01-11T07:00:00+00:00,SKU-4471,SG,APAC,367,False,81.06042055371587
