date,week_start,week_idx,region,channel,category,product_family,sku,customer_segment,units,gross_amount,discount_amount,returns_amount,net_revenue
2026-01-29,2026-01-26,4,APAC,marketplace,Home,family_c,SKU-2001,Enterprise,0.5350879902962168,21.189484415730185,0.0,0.4237896883146037,20.765694727415582
2026-01-29,2026-01-26,4,APAC,direct,Apparel,family_d,SKU-3001,Consumer,2.5844253663350267,77.5327609900508,0.0,1.5506552198010162,75.98210577024979
2026-01-29,2026-01-26,4,APAC,direct,Apparel,family_d,SKU-3001,SMB,1.550655219801016,46.51965659403048,0.0,0.9303931318806097,45.58926346214987
2026-01-29,2026-01-26,4,APAC,direct,Apparel,family_d,SKU-3001,Enterprise,1.0337701465340108,31.013104396020324,0.0,0.6202620879204065,30.39284230809992
2026-01-29,2026-01-26,4,APAC,marketplace,Apparel,family_d,SKU-3001,Consumer,1.3916136587957835,36.738600592208684,0.0,0.7347720118441737,36.00382858036451
2026-01-29,2026-01-26,4,APAC,marketplace,Apparel,family_d,SKU-3001,SMB,0.83496819527747,22.04316035532521,0.0,0.44086320710650423,21.602297148218707
2026-01-29,2026-01-26,4,APAC,marketplace,Apparel,family_d,SKU-3001,Enterprise,0.5566454635183135,14.695440236883474,0.0,0.2939088047376695,14.401531432145804
2026-01-30,2026-01-26,4,EMEA,direct,Electronics,family_a,SKU-1001,Consumer,3.279271646931542,393.51259763178507,0.0,7.8702519526357015,385.64234567914934
2026-01-30,2026-01-26,4,EMEA,direct,Electronics,family_a,SKU-1001,SMB,1.9675629881589252,236.10755857907102,0.0,4.72215117158142,231.3854074074896
2026-01-30,2026-01-26,4,EMEA,direct,Electronics,family_a,SKU-1001,Enterprise,1.311708658772617,157.40503905271405,0.0,3.1481007810542807,154.25693827165978
2026-01-30,2026-01-26,4,EMEA,marketplace,Electronics,family_a,SKU-1001,Consumer,1.765761656040061,186.46443087783044,0.0,3.729288617556609,182.73514226027382
2026-01-30,2026-01-26,4,EMEA,marketplace,Electronics,family_a,SKU-1001,SMB,1.0594569936240366,111.87865852669826,0.0,2.2375731705339654,109.6410853561643
2026-01-30,2026-01-26,4,EMEA,marketplace,Electronics,family_a,SKU-1001,Enterprise,0.7063046624160245,74.58577235113218,0.0,1.4917154470226437,73.09405690410954
2026-01-30,2026-01-26,4,EMEA,direct,Electronics,family_b,SKU-4471,Consumer,3.091237432833923,293.6675561192227,0.0,5.873351122384454,287.79420499683823
2026-01-30,2026-01-26,4,EMEA,direct,Electronics,family_b,SKU-4471,SMB,1.8547424597003537,176.2005336715336,0.0,3.524010673430672,172.67652299810294
2026-01-30,2026-01-26,4,EMEA,direct,Electronics,family_b,SKU-4471,Enterprise,1.2364949731335693,117.46702244768909,0.0,2.349340448953782,115.1176819987353
2026-01-30,2026-01-26,4,EMEA,marketplace,Electronics,family_b,SKU-4471,Consumer,1.6645124638336508,139.1532419764932,0.0,2.7830648395298643,136.37017713696335
2026-01-30,2026-01-26,4,EMEA,marketplace,Electronics,family_b,SKU-4471,SMB,0.9987074783001905,83.49194518589591,0.0,1.6698389037179184,81.822106282178
2026-01-30,2026-01-26,4,EMEA,marketplace,Electronics,family_b,SKU-4471,Enterprise,0.6658049855334603,55.661296790597284,0.0,1.1132259358119458,54.54807085478534
2026-01-30,2026-01-26,4,EMEA,direct,Electronics,family_b,SKU-4472,Consumer,2.999446220940942,239.95569767527536,0.0,4.799113953505508,235.15658372176986
2026-01-30,2026-01-26,4,EMEA,direct,Electronics,family_b,SKU-4472,SMB,1.7996677325645651,143.97341860516522,0.0,2.8794683721033043,141.09395023306192
2026-01-30,2026-01-26,4,EMEA,direct,Electronics,family_b,SKU-4472,Enterprise,1.1997784883763767,95.98227907011015,0.0,1.919645581402203,94.06263348870795
2026-01-30,2026-01-26,4,EMEA,marketplace,Electronics,family_b,SKU-4472,Consumer,1.615086426660507,113.7020844368997,0.0,2.274041688737994,111.4280427481617
2026-01-30,2026-01-26,4,EMEA,marketplace,Electronics,family_b,SKU-4472,SMB,0.9690518559963042,68.22125066213981,0.0,1.3644250132427964,66.85682564889701
2026-01-30,2026-01-26,4,EMEA,marketplace,Electronics,family_b,SKU-4472,Enterprise,0.6460345706642028,45.48083377475988,0.0,0.9096166754951978,44.57121709926468
2026-01-30,2026-01-26,4,EMEA,direct,Home,family_c,SKU-2001,Consumer,2.9633983083766875,133.35292387695094,0.0,2.667058477539019,130.6858653994119
2026-01-30,2026-01-26,4,EMEA,direct,Home,family_c,SKU-2001,SMB,1.7780389850260125,80.01175432617056,0.0,1.6002350865234114,78.41151923964715
2026-01-30,2026-01-26,4,EMEA,direct,Home,family_c,SKU-2001,Enterprise,1.185359323350675,53.34116955078038,0.0,1.0668233910156075,52.27434615976477
2026-01-30,2026-01-26,4,EMEA,marketplace,Home,family_c,SKU-2001,Consumer,1.5956760122028317,63.188770083232136,0.0,1.2637754016646428,61.92499468156749
2026-01-30,2026-01-26,4,EMEA,marketplace,Home,family_c,SKU-2001,SMB,0.957405607321699,37.91326204993928,0.0,0.7582652409987857,37.15499680894049
2026-01-30,2026-01-26,4,EMEA,marketplace,Home,family_c,SKU-2001,Enterprise,0.6382704048811327,25.275508033292855,0.0,0.5055101606658571,24.769997872627
2026-01-30,2026-01-26,4,EMEA,direct,Apparel,family_d,SKU-3001,Consumer,3.0660816132057134,91.9824483961714,0.0,1.8396489679234282,90.14279942824798
2026-01-30,2026-01-26,4,EMEA,direct,Apparel,family_d,SKU-3001,SMB,1.839648967923428,55.18946903770284,0.0,1.1037893807540569,54.085679656948784
2026-01-30,2026-01-26,4,EMEA,direct,Apparel,family_d,SKU-3001,Enterprise,1.2264326452822853,36.792979358468564,0.0,0.7358595871693714,36.05711977129919
2026-01-30,2026-01-26,4,EMEA,marketplace,Apparel,family_d,SKU-3001,Consumer,1.6509670224953839,43.58552939387813,0.0,0.8717105878775627,42.71381880600057
2026-01-30,2026-01-26,4,EMEA,marketplace,Apparel,family_d,SKU-3001,SMB,0.9905802134972302,26.15131763632688,0.0,0.5230263527265376,25.62829128360034
2026-01-30,2026-01-26,4,EMEA,marketplace,Apparel,family_d,SKU-3001,Enterprise,0.6603868089981536,17.434211757551253,0.0,0.3486842351510251,17.085527522400227
2026-01-30,2026-01-26,4,AMER,direct,Electronics,family_a,SKU-1001,Consumer,3.513204824702538,421.5845789643045,0.0,8.43169157928609,413.1528873850184
2026-01-30,2026-01-26,4,AMER,direct,Electronics,family_a,SKU-1001,SMB,2.1079228948215225,252.9507473785827,0.0,5.0590149475716535,247.89173243101104
2026-01-30,2026-01-26,4,AMER,direct,Electronics,family_a,SKU-1001,Enterprise,1.4052819298810153,168.63383158572182,0.0,3.372676631714436,165.2611549540074
2026-01-30,2026-01-26,4,AMER,marketplace,Electronics,family_a,SKU-1001,Consumer,1.891725674839828,199.7662312630858,0.0,3.9953246252617163,195.7709066378241
2026-01-30,2026-01-26,4,AMER,marketplace,Electronics,family_a,SKU-1001,SMB,1.1350354049038966,119.85973875785149,0.0,2.3971947751570295,117.46254398269446
2026-01-30,2026-01-26,4,AMER,marketplace,Electronics,family_a,SKU-1001,Enterprise,0.7566902699359312,79.90649250523433,0.0,1.5981298501046866,78.30836265512964
2026-01-30,2026-01-26,4,AMER,direct,Electronics,family_b,SKU-4471,Consumer,3.4099246889548933,323.94284545071486,0.0,6.478856909014297,317.4639885417006
2026-01-30,2026-01-26,4,AMER,direct,Electronics,family_b,SKU-4471,SMB,2.0459548133729357,194.3657072704289,0.0,3.887314145408578,190.47839312502035
2026-01-30,2026-01-26,4,AMER,direct,Electronics,family_b,SKU-4471,Enterprise,1.3639698755819574,129.57713818028594,0.0,2.591542763605719,126.98559541668023
2026-01-30,2026-01-26,4,AMER,marketplace,Electronics,family_b,SKU-4471,Consumer,1.8361132940526348,153.49907138280025,0.0,3.069981427656005,150.42908995514424
2026-01-30,2026-01-26,4,AMER,marketplace,Electronics,family_b,SKU-4471,SMB,1.1016679764315809,92.09944282968014,0.0,1.841988856593603,90.25745397308654
2026-01-30,2026-01-26,4,AMER,marketplace,Electronics,family_b,SKU-4471,Enterprise,0.7344453176210539,61.3996285531201,0.0,1.2279925710624022,60.1716359820577
2026-01-30,2026-01-26,4,AMER,direct,Electronics,family_b,SKU-4472,Consumer,3.5442662826078775,283.5413026086302,0.0,5.670826052172604,277.87047655645756
2026-01-30,2026-01-26,4,AMER,direct,Electronics,family_b,SKU-4472,SMB,2.1265597695647265,170.1247815651781,0.0,3.4024956313035624,166.72228593387453
2026-01-30,2026-01-26,4,AMER,direct,Electronics,family_b,SKU-4472,Enterprise,1.417706513043151,113.41652104345208,0.0,2.2683304208690416,111.14819062258303
2026-01-30,2026-01-26,4,AMER,marketplace,Electronics,family_b,SKU-4472,Consumer,1.9084510752503954,134.35495569762784,0.0,2.687099113952557,131.66785658367527
2026-01-30,2026-01-26,4,AMER,marketplace,Electronics,family_b,SKU-4472,SMB,1.1450706451502373,80.6129734185767,0.0,1.612259468371534,79.00071395020517
2026-01-30,2026-01-26,4,AMER,marketplace,Electronics,family_b,SKU-4472,Enterprise,0.7633804301001582,53.74198227905114,0.0,1.074839645581023,52.66714263347012
2026-01-30,2026-01-26,4,AMER,direct,Home,family_c,SKU-2001,Consumer,3.4099888612447535,153.4494987560139,0.0,3.068989975120278,150.38050878089362
2026-01-30,2026-01-26,4,AMER,direct,Home,family_c,SKU-2001,SMB,2.045993316746852,92.06969925360833,0.0,1.8413939850721668,90.22830526853616
2026-01-30,2026-01-26,4,AMER,direct,Home,family_c,SKU-2001,Enterprise,1.3639955444979015,61.37979950240556,0.0,1.2275959900481113,60.15220351235745
2026-01-30,2026-01-26,4,AMER,marketplace,Home,family_c,SKU-2001,Consumer,1.8361478483625595,72.71145479515737,0.0,1.4542290959031474,71.25722569925422
2026-01-30,2026-01-26,4,AMER,marketplace,Home,family_c,SKU-2001,SMB,1.1016887090175356,43.62687287709442,0.0,0.8725374575418884,42.75433541955253
2026-01-30,2026-01-26,4,AMER,marketplace,Home,family_c,SKU-2001,Enterprise,0.7344591393450238,29.08458191806295,0.0,0.581691638361259,28.50289027970169
2026-01-30,2026-01-26,4,AMER,direct,Apparel,family_d,SKU-3001,Consumer,3.6497743013113024,109.49322903933907,0.0,2.1898645807867814,107.3033644585523
2026-01-30,2026-01-26,4,AMER,direct,Apparel,family_d,SKU-3001,SMB,2.1898645807867814,65.69593742360344,0.0,1.3139187484720687,64.38201867513138
2026-01-30,2026-01-26,4,AMER,direct,Apparel,family_d,SKU-3001,Enterprise,1.459909720524521,43.79729161573563,0.0,0.8759458323147126,42.92134578342092
2026-01-30,2026-01-26,4,AMER,marketplace,Apparel,family_d,SKU-3001,Consumer,1.9652630853214703,51.882945452486815,0.0,1.0376589090497363,50.845286543437076
2026-01-30,2026-01-26,4,AMER,marketplace,Apparel,family_d,SKU-3001,SMB,1.1791578511928822,31.12976727149209,0.0,0.6225953454298417,30.507171926062245
2026-01-30,2026-01-26,4,AMER,marketplace,Apparel,family_d,SKU-3001,Enterprise,0.7861052341285881,20.753178180994727,0.0,0.41506356361989455,20.33811461737483
2026-01-30,2026-01-26,4,APAC,direct,Electronics,family_a,SKU-1001,Consumer,2.6937859746621857,323.2543169594623,0.0,6.465086339189246,316.78923062027303
2026-01-30,2026-01-26,4,APAC,direct,Electronics,family_a,SKU-1001,SMB,1.6162715847973115,193.9525901756774,0.0,3.8790518035135473,190.07353837216385
2026-01-30,2026-01-26,4,APAC,direct,Electronics,family_a,SKU-1001,Enterprise,1.0775143898648742,129.30172678378491,0.0,2.5860345356756986,126.71569224810922
2026-01-30,2026-01-26,4,APAC,marketplace,Electronics,family_a,SKU-1001,Consumer,1.4505001402027151,153.17281480540672,0.0,3.0634562961081344,150.10935850929857
2026-01-30,2026-01-26,4,APAC,marketplace,Electronics,family_a,SKU-1001,SMB,0.8703000841216291,91.90368888324403,0.0,1.8380737776648806,90.06561510557916
2026-01-30,2026-01-26,4,APAC,marketplace,Electronics,family_a,SKU-1001,Enterprise,0.580200056081086,61.26912592216269,0.0,1.2253825184432539,60.04374340371943
2026-01-30,2026-01-26,4,APAC,direct,Electronics,family_b,SKU-4471,Consumer,2.695516829250312,256.0740987787796,0.0,5.121481975575592,250.95261680320402
2026-01-30,2026-01-26,4,APAC,direct,Electronics,family_b,SKU-4471,SMB,1.617310097550187,153.64445926726776,0.0,3.072889185345355,150.5715700819224
2026-01-30,2026-01-26,4,APAC,direct,Electronics,family_b,SKU-4471,Enterprise,1.078206731700125,102.42963951151185,0.0,2.048592790230237,100.38104672128162
2026-01-30,2026-01-26,4,APAC,marketplace,Electronics,family_b,SKU-4471,Consumer,1.451432138827091,121.33972680594479,0.0,2.426794536118896,118.9129322698259
2026-01-30,2026-01-26,4,APAC,marketplace,Electronics,family_b,SKU-4471,SMB,0.8708592832962546,72.80383608356688,0.0,1.4560767216713375,71.34775936189554
2026-01-30,2026-01-26,4,APAC,marketplace,Electronics,family_b,SKU-4471,Enterprise,0.5805728555308364,48.53589072237792,0.0,0.9707178144475584,47.56517290793036
2026-01-30,2026-01-26,4,APAC,direct,Electronics,family_b,SKU-4472,Consumer,2.573436348549661,205.8749078839729,0.0,4.117498157679458,201.75740972629345
2026-01-30,2026-01-26,4,APAC,direct,Electronics,family_b,SKU-4472,SMB,1.5440618091297966,123.52494473038374,0.0,2.4704988946076747,121.05444583577606
2026-01-30,2026-01-26,4,APAC,direct,Electronics,family_b,SKU-4472,Enterprise,1.0293745394198646,82.34996315358916,0.0,1.6469992630717833,80.70296389051738
2026-01-30,2026-01-26,4,APAC,marketplace,Electronics,family_b,SKU-4472,Consumer,1.3856964953728943,97.55303327425176,0.0,1.9510606654850353,95.60197260876673
2026-01-30,2026-01-26,4,APAC,marketplace,Electronics,family_b,SKU-4472,SMB,0.8314178972237366,58.531819964551055,0.0,1.1706363992910211,57.361183565260035
2026-01-30,2026-01-26,4,APAC,marketplace,Electronics,family_b,SKU-4472,Enterprise,0.5542785981491577,39.021213309700705,0.0,0.7804242661940142,38.240789043506695
2026-01-30,2026-01-26,4,APAC,direct,Home,family_c,SKU-2001,Consumer,2.6508581426423126,119.28861641890407,0.0,2.3857723283780814,116.90284409052599
2026-01-30,2026-01-26,4,APAC,direct,Home,family_c,SKU-2001,SMB,1.5905148855853875,71.57316985134244,0.0,1.4314633970268489,70.1417064543156
2026-01-30,2026-01-26,4,APAC,direct,Home,family_c,SKU-2001,Enterprise,1.0603432570569251,47.71544656756163,0.0,0.9543089313512326,46.76113763621039
2026-01-30,2026-01-26,4,APAC,marketplace,Home,family_c,SKU-2001,Consumer,1.4273851537304758,56.52445208772684,0.0,1.1304890417545368,55.393963045972306
2026-01-30,2026-01-26,4,APAC,marketplace,Home,family_c,SKU-2001,SMB,0.8564310922382855,33.914671252636104,0.0,0.678293425052722,33.23637782758338
2026-01-30,2026-01-26,4,APAC,marketplace,Home,family_c,SKU-2001,Enterprise,0.5709540614921903,22.60978083509074,0.0,0.45219561670181474,22.157585218388924
2026-01-30,2026-01-26,4,APAC,direct,Apparel,family_d,SKU-3001,Consumer,2.6002192290684243,78.00657687205273,0.0,1.5601315374410547,76.44644533461168
2026-01-30,2026-01-26,4,APAC,direct,Apparel,family_d,SKU-3001,SMB,1.5601315374410545,46.80394612323164,0.0,0.9360789224646328,45.86786720076701
2026-01-30,2026-01-26,4,APAC,direct,Apparel,family_d,SKU-3001,Enterprise,1.0400876916273698,31.202630748821093,0.0,0.624052614976422,30.578578133844672
2026-01-30,2026-01-26,4,APAC,marketplace,Apparel,family_d,SKU-3001,Consumer,1.400118046421459,36.963116425526515,0.0,0.7392623285105303,36.22385409701599
2026-01-30,2026-01-26,4,APAC,marketplace,Apparel,family_d,SKU-3001,SMB,0.8400708278528755,22.177869855315908,0.0,0.4435573971063182,21.73431245820959
2026-01-30,2026-01-26,4,APAC,marketplace,Apparel,family_d,SKU-3001,Enterprise,0.5600472185685836,14.785246570210607,0.0,0.2957049314042121,14.489541638806395
2026-01-31,2026-01-26,4,EMEA,direct,Electronics,family_a,SKU-1001,Consumer,2.4572494803701423,294.86993764441706,0.0,5.897398752888342,288.9725388915287
2026-01-31,2026-01-26,4,EMEA,direct,Electronics,family_a,SKU-1001,SMB,1.4743496882220855,176.92196258665024,0.0,3.538439251733005,173.38352333491724
2026-01-31,2026-01-26,4,EMEA,direct,Electronics,family_a,SKU-1001,Enterprise,0.982899792148057,117.94797505776683,0.0,2.358959501155337,115.58901555661149
2026-01-31,2026-01-26,4,EMEA,marketplace,Electronics,family_a,SKU-1001,Consumer,1.3231343355839227,139.72298583766224,0.0,2.7944597167532446,136.928526120909
2026-01-31,2026-01-26,4,EMEA,marketplace,Electronics,family_a,SKU-1001,SMB,0.7938806013503535,83.83379150259734,0.0,1.6766758300519466,82.15711567254539
2026-01-31,2026-01-26,4,EMEA,marketplace,Electronics,family_a,SKU-1001,Enterprise,0.5292537342335691,55.8891943350649,0.0,1.117783886701298,54.7714104483636
2026-01-31,2026-01-26,4,EMEA,direct,Electronics,family_b,SKU-4471,Consumer,2.460953973297916,233.79062746330203,0.0,4.67581254926604,229.114814914036
2026-01-31,2026-01-26,4,EMEA,direct,Electronics,family_b,SKU-4471,SMB,1.4765723839787495,140.2743764779812,0.0,2.805487529559624,137.46888894842158
2026-01-31,2026-01-26,4,EMEA,direct,Electronics,family_b,SKU-4471,Enterprise,0.9843815893191664,93.51625098532082,0.0,1.8703250197064163,91.64592596561441
2026-01-31,2026-01-26,4,EMEA,marketplace,Electronics,family_b,SKU-4471,Consumer,1.3251290625450316,110.78078962876464,0.0,2.2156157925752926,108.56517383618935
2026-01-31,2026-01-26,4,EMEA,marketplace,Electronics,family_b,SKU-4471,SMB,0.795077437527019,66.46847377725878,0.0,1.3293694755451755,65.1391043017136
2026-01-31,2026-01-26,4,EMEA,marketplace,Electronics,family_b,SKU-4471,Enterprise,0.5300516250180126,44.31231585150586,0.0,0.8862463170301171,43.426069534475744
2026-01-31,2026-01-26,4,EMEA,direct,Electronics,family_b,SKU-4472,Consumer,2.389307487072565,191.1445989658052,0.0,3.822891979316104,187.3217069864891
2026-01-31,2026-01-26,4,EMEA,direct,Electronics,family_b,SKU-4472,SMB,1.433584492243539,114.6867593794831,0.0,2.2937351875896623,112.39302419189345
2026-01-31,2026-01-26,4,EMEA,direct,Electronics,family_b,SKU-4472,Enterprise,0.955722994829026,76.45783958632208,0.0,1.5291567917264417,74.92868279459564
2026-01-31,2026-01-26,4,EMEA,marketplace,Electronics,family_b,SKU-4472,Consumer,1.2865501853467656,90.5731330484123,0.0,1.811462660968246,88.76167038744406
2026-01-31,2026-01-26,4,EMEA,marketplace,Electronics,family_b,SKU-4472,SMB,0.7719301112080593,54.34387982904738,0.0,1.0868775965809476,53.257002232466434
2026-01-31,2026-01-26,4,EMEA,marketplace,Electronics,family_b,SKU-4472,Enterprise,0.5146200741387063,36.22925321936492,0.0,0.7245850643872984,35.50466815497762
2026-01-31,2026-01-26,4,EMEA,direct,Home,family_c,SKU-2001,Consumer,2.378555816582423,107.03501174620904,0.0,2.140700234924181,104.89431151128485
2026-01-31,2026-01-26,4,EMEA,direct,Home,family_c,SKU-2001,SMB,1.4271334899494537,64.22100704772542,0.0,1.2844201409545084,62.93658690677091
2026-01-31,2026-01-26,4,EMEA,direct,Home,family_c,SKU-2001,Enterprise,0.9514223266329692,42.814004698483615,0.0,0.8562800939696724,41.95772460451394
2026-01-31,2026-01-26,4,EMEA,marketplace,Home,family_c,SKU-2001,Consumer,1.2807608243136122,50.718128642819046,0.0,1.014362572856381,49.70376606996267
2026-01-31,2026-01-26,4,EMEA,marketplace,Home,family_c,SKU-2001,SMB,0.7684564945881672,30.430877185691426,0.0,0.6086175437138286,29.822259641977595
2026-01-31,2026-01-26,4,EMEA,marketplace,Home,family_c,SKU-2001,Enterprise,0.5123043297254449,20.28725145712762,0.0,0.4057450291425524,19.88150642798507
2026-01-31,2026-01-26,4,EMEA,direct,Apparel,family_d,SKU-3001,Consumer,2.545495954464467,76.36487863393401,0.0,1.5272975726786804,74.83758106125534
2026-01-31,2026-01-26,4,EMEA,direct,Apparel,family_d,SKU-3001,SMB,1.5272975726786802,45.818927180360404,0.0,0.9163785436072082,44.902548636753195
2026-01-31,2026-01-26,4,EMEA,direct,Apparel,family_d,SKU-3001,Enterprise,1.0181983817857867,30.545951453573608,0.0,0.6109190290714722,29.935032424502136
2026-01-31,2026-01-26,4,EMEA,marketplace,Apparel,family_d,SKU-3001,Consumer,1.370651667788559,36.18520402961796,0.0,0.7237040805923591,35.461499949025594
2026-01-31,2026-01-26,4,EMEA,marketplace,Apparel,family_d,SKU-3001,SMB,0.8223910006731353,21.711122417770774,0.0,0.43422244835541546,21.276899969415357
2026-01-31,2026-01-26,4,EMEA,marketplace,Apparel,family_d,SKU-3001,Enterprise,0.5482606671154236,14.474081611847183,0.0,0.2894816322369437,14.184599979610239
2026-01-31,2026-01-26,4,AMER,direct,Electronics,family_a,SKU-1001,Consumer,2.8427841637066757,341.1340996448011,0.0,6.8226819928960225,334.31141765190506
2026-01-31,2026-01-26,4,AMER,direct,Electronics,family_a,SKU-1001,SMB,1.7056704982240054,204.68045978688065,0.0,4.0936091957376135,200.58685059114305
2026-01-31,2026-01-26,4,AMER,direct,Electronics,family_a,SKU-1001,Enterprise,1.1371136654826703,136.45363985792045,0.0,2.729072797158409,133.72456706076204
2026-01-31,2026-01-26,4,AMER,marketplace,Electronics,family_a,SKU-1001,Consumer,1.5307299343035945,161.64508106245958,0.0,3.2329016212491917,158.41217944121038
2026-01-31,2026-01-26,4,AMER,marketplace,Electronics,family_a,SKU-1001,SMB,0.9184379605821567,96.98704863747575,0.0,1.939740972749515,95.04730766472623
2026-01-31,2026-01-26,4,AMER,marketplace,Electronics,family_a,SKU-1001,Enterprise,0.6122919737214378,64.65803242498383,0.0,1.2931606484996767,63.36487177648415
2026-01-31,2026-01-26,4,AMER,direct,Electronics,family_b,SKU-4471,Consumer,2.877751476871004,273.3863903027454,0.0,5.467727806054908,267.9186624966905
2026-01-31,2026-01-26,4,AMER,direct,Electronics,family_b,SKU-4471,SMB,1.7266508861226024,164.0318341816472,0.0,3.280636683632945,160.75119749801428
2026-01-31,2026-01-26,4,AMER,direct,Electronics,family_b,SKU-4471,Enterprise,1.1511005907484015,109.35455612109816,0.0,2.1870911224219634,107.1674649986762
2026-01-31,2026-01-26,4,AMER,marketplace,Electronics,family_b,SKU-4471,Consumer,1.549558487545925,129.5430895588393,0.0,2.590861791176786,126.95222776766252
2026-01-31,2026-01-26,4,AMER,marketplace,Electronics,family_b,SKU-4471,SMB,0.9297350925275549,77.72585373530359,0.0,1.5545170747060717,76.17133666059752
2026-01-31,2026-01-26,4,AMER,marketplace,Electronics,family_b,SKU-4471,Enterprise,0.61982339501837,51.817235823535725,0.0,1.0363447164707145,50.78089110706501
2026-01-31,2026-01-26,4,AMER,direct,Electronics,family_b,SKU-4472,Consumer,2.945109834638645,235.6087867710916,0.0,4.712175735421832,230.89661103566976
2026-01-31,2026-01-26,4,AMER,direct,Electronics,family_b,SKU-4472,SMB,1.7670659007831868,141.36527206265495,0.0,2.8273054412530993,138.53796662140186
2026-01-31,2026-01-26,4,AMER,direct,Electronics,family_b,SKU-4472,Enterprise,1.178043933855458,94.24351470843663,0.0,1.884870294168733,92.3586444142679
2026-01-31,2026-01-26,4,AMER,marketplace,Electronics,family_b,SKU-4472,Consumer,1.5858283724977316,111.64231742384031,0.0,2.2328463484768064,109.4094710753635
2026-01-31,2026-01-26,4,AMER,marketplace,Electronics,family_b,SKU-4472,SMB,0.9514970234986388,66.98539045430418,0.0,1.339707809086084,65.6456826452181
2026-01-31,2026-01-26,4,AMER,marketplace,Electronics,family_b,SKU-4472,Enterprise,0.6343313489990927,44.65692696953613,0.0,0.8931385393907226,43.76378843014541
2026-01-31,2026-01-26,4,AMER,direct,Home,family_c,SKU-2001,Consumer,2.710526977032187,121.97371396644841,0.0,2.4394742793289685,119.53423968711945
2026-01-31,2026-01-26,4,AMER,direct,Home,family_c,SKU-2001,SMB,1.626316186219312,73.18422837986904,0.0,1.463684567597381,71.72054381227166
2026-01-31,2026-01-26,4,AMER,direct,Home,family_c,SKU-2001,Enterprise,1.0842107908128749,48.78948558657937,0.0,0.9757897117315875,47.81369587484778
2026-01-31,2026-01-26,4,AMER,marketplace,Home,family_c,SKU-2001,Consumer,1.4595145260942544,57.796775233332475,0.0,1.1559355046666495,56.640839728665824
2026-01-31,2026-01-26,4,AMER,marketplace,Home,family_c,SKU-2001,SMB,0.8757087156565526,34.67806513999948,0.0,0.6935613027999897,33.98450383719949
2026-01-31,2026-01-26,4,AMER,marketplace,Home,family_c,SKU-2001,Enterprise,0.5838058104377017,23.118710093332993,0.0,0.46237420186665984,22.656335891466334
2026-01-31,2026-01-26,4,AMER,direct,Apparel,family_d,SKU-3001,Consumer,2.7919282528371454,83.75784758511436,0.0,1.6751569517022873,82.08269063341207
2026-01-31,2026-01-26,4,AMER,direct,Apparel,family_d,SKU-3001,SMB,1.6751569517022873,50.25470855106862,0.0,1.0050941710213723,49.24961438004725
2026-01-31,2026-01-26,4,AMER,direct,Apparel,family_d,SKU-3001,Enterprise,1.1167713011348581,33.503139034045745,0.0,0.670062780680915,32.83307625336483
2026-01-31,2026-01-26,4,AMER,marketplace,Apparel,family_d,SKU-3001,Consumer,1.5033459822969242,39.6883339326388,0.0,0.793766678652776,38.894567253986025
2026-01-31,2026-01-26,4,AMER,marketplace,Apparel,family_d,SKU-3001,SMB,0.9020075893781545,23.813000359583278,0.0,0.47626000719166556,23.33674035239161
2026-01-31,2026-01-26,4,AMER,marketplace,Apparel,family_d,SKU-3001,Enterprise,0.6013383929187697,15.87533357305552,0.0,0.3175066714611104,15.55782690159441
2026-01-31,2026-01-26,4,APAC,direct,Electronics,family_a,SKU-1001,Consumer,2.1244286194914084,254.931434338969,0.0,5.098628686779381,249.83280565218962
2026-01-31,2026-01-26,4,APAC,direct,Electronics,family_a,SKU-1001,SMB,1.274657171694845,152.9588606033814,0.0,3.0591772120676284,149.89968339131377
2026-01-31,2026-01-26,4,APAC,direct,Electronics,family_a,SKU-1001,Enterprise,0.8497714477965634,101.97257373558762,0.0,2.0394514747117523,99.93312226087586
2026-01-31,2026-01-26,4,APAC,marketplace,Electronics,family_a,SKU-1001,Consumer,1.143923102803066,120.79827965600377,0.0,2.4159655931200756,118.3823140628837
2026-01-31,2026-01-26,4,APAC,marketplace,Electronics,family_a,SKU-1001,SMB,0.6863538616818396,72.47896779360227,0.0,1.4495793558720453,71.02938843773022
2026-01-31,2026-01-26,4,APAC,marketplace,Electronics,family_a,SKU-1001,Enterprise,0.45756924112122643,48.31931186240151,0.0,0.9663862372480303,47.35292562515348
2026-01-31,2026-01-26,4,APAC,direct,Electronics,family_b,SKU-4471,Consumer,2.1381710644153555,203.12625111945877,0.0,4.062525022389176,199.0637260970696
2026-01-31,2026-01-26,4,APAC,direct,Electronics,family_b,SKU-4471,SMB,1.2829026386492133,121.87575067167526,0.0,2.4375150134335053,119.43823565824175
2026-01-31,2026-01-26,4,APAC,direct,Electronics,family_b,SKU-4471,Enterprise,0.8552684257661423,81.25050044778351,0.0,1.6250100089556705,79.62549043882784
2026-01-31,2026-01-26,4,APAC,marketplace,Electronics,family_b,SKU-4471,Consumer,1.1513228808390374,96.25059283814352,0.0,1.9250118567628705,94.32558098138065
2026-01-31,2026-01-26,4,APAC,marketplace,Electronics,family_b,SKU-4471,SMB,0.6907937285034225,57.75035570288611,0.0,1.1550071140577223,56.59534858882839
2026-01-31,2026-01-26,4,APAC,marketplace,Electronics,family_b,SKU-4471,Enterprise,0.460529152335615,38.50023713525741,0.0,0.7700047427051482,37.73023239255226
